date,draw_id,model,log_gain,w_uniform,w_sparse_single_ball,w_spike_slab
2000-07-07,SYN-0189,uniform,-3.552713678800501e-15,0.5069715614816738,0.24806763175773708,0.2449608067605892
2000-07-07,SYN-0189,sparse_single_ball,0.0033896431238211733,0.5069715614816738,0.24806763175773708,0.2449608067605892
2000-07-07,SYN-0189,spike_slab,0.004699428909688663,0.5069715614816738,0.24806763175773708,0.2449608067605892
2000-07-07,SYN-0189,online_mixture,0.0019941828316163424,0.5069715614816738,0.24806763175773708,0.2449608067605892
2000-07-08,SYN-0190,uniform,-3.552713678800501e-15,0.5066518890949429,0.2481727459621843,0.2451753649428729
2000-07-08,SYN-0190,sparse_single_ball,0.0018541641742473303,0.5066518890949429,0.2481727459621843,0.2451753649428729
2000-07-08,SYN-0190,spike_slab,0.002284600195217479,0.5066518890949429,0.2481727459621843,0.2451753649428729
2000-07-08,SYN-0190,online_mixture,0.0010208266651581255,0.5066518890949429,0.2481727459621843,0.2451753649428729
2000-07-09,SYN-0191,uniform,-3.552713678800501e-15,0.50645742994036,0.2482422348765562,0.24530033518308378
2000-07-09,SYN-0191,sparse_single_ball,0.00597015612120444,0.50645742994036,0.2482422348765562,0.24530033518308378
2000-07-09,SYN-0191,spike_slab,0.008519078246006728,0.50645742994036,0.2482422348765562,0.24530033518308378
2000-07-09,SYN-0191,online_mixture,0.0035787258283868084,0.50645742994036,0.2482422348765562,0.24530033518308378
2000-07-10,SYN-0192,uniform,-3.552713678800501e-15,0.5059451220234049,0.2484071062057973,0.24564777177079777
2000-07-10,SYN-0192,sparse_single_ball,-0.0007531932936117869,0.5059451220234049,0.2484071062057973,0.24564777177079777
2000-07-10,SYN-0192,spike_slab,-0.0017238755549016105,0.5059451220234049,0.2484071062057973,0.24564777177079777
2000-07-10,SYN-0192,online_mixture,-0.0006103157252503877,0.5059451220234049,0.2484071062057973,0.24564777177079777
2000-07-11,SYN-0193,uniform,-3.552713678800501e-15,0.5059621246248369,0.24841426256138296,0.24562361281378017
2000-07-11,SYN-0193,sparse_single_ball,0.006273903930534175,0.5059621246248369,0.24841426256138296,0.24562361281378017
2000-07-11,SYN-0193,spike_slab,0.008889020671944081,0.5059621246248369,0.24841426256138296,0.24562361281378017
2000-07-11,SYN-0193,online_mixture,0.0037494745358159776,0.5059621246248369,0.24841426256138296,0.24562361281378017
2000-07-12,SYN-0194,uniform,-3.552713678800501e-15,0.5054339056682958,0.24858572764207554,0.24598036668962864
2000-07-12,SYN-0194,sparse_single_ball,0.005284724685029829,0.5054339056682958,0.24858572764207554,0.24598036668962864
2000-07-12,SYN-0194,spike_slab,0.0073148255410160345,0.5054339056682958,0.24858572764207554,0.24598036668962864
2000-07-12,SYN-0194,online_mixture,0.0031182181845181844,0.5054339056682958,0.24858572764207554,0.24598036668962864
2000-07-13,SYN-0195,uniform,-3.552713678800501e-15,0.5049901336704204,0.24873344115046295,0.24627642517911663
2000-07-13,SYN-0195,sparse_single_ball,-0.03697975780880114,0.5049901336704204,0.24873344115046295,0.24627642517911663
2000-07-13,SYN-0195,spike_slab,-0.05115224781610195,0.5049901336704204,0.24873344115046295,0.24627642517911663
2000-07-13,SYN-0195,online_mixture,-0.02154128351245177,0.5049901336704204,0.24873344115046295,0.24627642517911663
2000-07-14,SYN-0196,uniform,-3.552713678800501e-15,0.507663803149951,0.24780922009291287,0.24452697675713608
2000-07-14,SYN-0196,sparse_single_ball,0.008547008003507273,0.507663803149951,0.24780922009291287,0.24452697675713608
2000-07-14,SYN-0196,spike_slab,0.012497072060906333,0.507663803149951,0.24780922009291287,0.24452697675713608
2000-07-14,SYN-0196,online_mixture,0.005188665952282179,0.507663803149951,0.24780922009291287,0.24452697675713608
2000-07-15,SYN-0197,uniform,-3.552713678800501e-15,0.5069370384782232,0.24803787077301495,0.24502509074876178
2000-07-15,SYN-0197,sparse_single_ball,0.001984931662573075,0.5069370384782232,0.24803787077301495,0.24502509074876178
2000-07-15,SYN-0197,spike_slab,0.002656393812952018,0.5069370384782232,0.24803787077301495,0.24502509074876178
2000-07-15,SYN-0197,online_mixture,0.0011439210503425556,0.5069370384782232,0.24803787077301495,0.24502509074876178
2000-07-16,SYN-0198,uniform,-3.552713678800501e-15,0.5067242301897955,0.2481091588299047,0.24516661098029977
